codigo_departamento,codigo_dpto_mpio,codigo_centro_poblado,nombre_departamento,nombre_municipio,nombre_centro_poblado,nombre_tipo_ctro_pbdo,longitud,latitud,nombre_distrito,tipo_municipio,nombre_area_metro
"05","05380","05380021","ANTIOQUIA","LA ESTRELLA","PENAS BLANCAS","CENTRO POBLADO","-75.6418229681","6.12807539496","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRA",
"05","05390","05390000","ANTIOQUIA","LA PINTADA","LA PINTADA","CABECERA MUNICIPAL","-75.6078102611","5.74380747913","","MUNICIPIO","",
"05","05390","05390001","ANTIOQUIA","LA PINTADA","LA BOCANA","CENTRO POBLADO","-75.5998438173","5.72419081196","","MUNICIPIO","",
"05","05400","05400000","ANTIOQUIA","LA UNION","LA UNION","CABECERA MUNICIPAL","-75.3608659043","5.97386821834","","MUNICIPIO","",
"05","05400","05400001","ANTIOQUIA","LA UNION","MESOPOTAMIA","CENTRO POBLADO","-75.3158220889","5.8840758808","","MUNICIPIO","",
"05","05400","05400004","ANTIOQUIA","LA UNION","LA CONCHA","CENTRO POBLADO","-75.3687637613","5.98145074336","","MUNICIPIO","",
"05","05411","05411000","ANTIOQUIA","LIBORINA","LIBORINA","CABECERA MUNICIPAL","-75.8128322684","6.67732305342","","MUNICIPIO","",
"05","05411","05411001","ANTIOQUIA","LIBORINA","EL CARMEN - LA VENTA","CENTRO POBLADO","-75.7502280947","6.68227257482","","MUNICIPIO","",
"05","05411","05411002","ANTIOQUIA","LIBORINA","LA HONDA","CENTRO POBLADO","-75.8275365463","6.77991953446","","MUNICIPIO","",
"05","05411","05411003","ANTIOQUIA","LIBORINA","LA MERCED (PLAYON)","CENTRO POBLADO","-75.7499797325","6.7641694008","","MUNICIPIO","",
"05","05411","05411004","ANTIOQUIA","LIBORINA","SAN DIEGO (PLACITA)","CENTRO POBLADO","-75.7757008232","6.7197339048","","MUNICIPIO","",
"05","05411","05411005","ANTIOQUIA","LIBORINA","CURITI","CENTRO POBLADO","-75.7988581159","6.6735257713","","MUNICIPIO","",
"05","05411","05411007","ANTIOQUIA","LIBORINA","CRISTOBAL","CENTRO POBLADO","-75.8135305587","6.7331726468","","MUNICIPIO","",
"05","05411","05411012","ANTIOQUIA","LIBORINA","PORVENIR","CENTRO POBLADO","-75.8115429571","6.75292163483","","MUNICIPIO","",
"05","05411","05411013","ANTIOQUIA","LIBORINA","PROVINCIAL","CENTRO POBLADO","-75.7682372533","6.72470599109","","MUNICIPIO","",
"05","05425","05425000","ANTIOQUIA","MACEO","MACEO","CABECERA MUNICIPAL","-74.7871614805","6.55211691287","","MUNICIPIO","",
"05","05425","05425001","ANTIOQUIA","MACEO","LA SUSANA","CENTRO POBLADO","-74.6576769466","6.60058464696","","MUNICIPIO","",
"05","05425","05425003","ANTIOQUIA","MACEO","LA FLORESTA","CENTRO POBLADO","-74.700388757","6.47717732407","","MUNICIPIO","",
"05","05425","05425005","ANTIOQUIA","MACEO","SAN JOSE DEL NUS (JOSE DE NUESTRA SENORA)","CENTRO POBLADO","-74.8261354333","6.49620818456","","MUNICIPIO","",
"05","05440","05440000","ANTIOQUIA","MARINILLA","MARINILLA","CABECERA MUNICIPAL","-75.3394778776","6.17226925482","","MUNICIPIO","",
"05","05467","05467000","ANTIOQUIA","MONTEBELLO","MONTEBELLO","CABECERA MUNICIPAL","-75.5235109116","5.94632556697","","MUNICIPIO","",
"05","05467","05467001","ANTIOQUIA","MONTEBELLO","SABALETAS","CENTRO POBLADO","-75.5463594949","5.91772997676","","MUNICIPIO","",
"05","05467","05467006","ANTIOQUIA","MONTEBELLO","LA GRANJA","CENTRO POBLADO","-75.5374153684","5.95208075232","","MUNICIPIO","",
"05","05467","05467008","ANTIOQUIA","MONTEBELLO","PIEDRA GALANA","CENTRO POBLADO","-75.5249018238","5.86948864518","","MUNICIPIO","",
"05","05475","05475000","ANTIOQUIA","MURINDO","MURINDO","CABECERA MUNICIPAL","-76.8174580606","6.9776918531","","MUNICIPIO","",
"05","05475","05475001","ANTIOQUIA","MURINDO","OPOGADO","CENTRO POBLADO","-76.8780049615","6.81455137065","","MUNICIPIO","",
"05","05475","05475005","ANTIOQUIA","MURINDO","JEDEGA","CENTRO POBLADO","-76.7850920034","6.87372373596","","MUNICIPIO","",
"05","05475","05475006","ANTIOQUIA","MURINDO","TADIA","CENTRO POBLADO","-76.8113967236","6.85864585362","","MUNICIPIO","",
"05","05475","05475007","ANTIOQUIA","MURINDO","BEBARAMENO","CENTRO POBLADO","-76.856790985","6.84571964245","","MUNICIPIO","",
"05","05480","05480000","ANTIOQUIA","MUTATA","MUTATA","CABECERA MUNICIPAL","-76.4358754017","7.24287505724","","MUNICIPIO","",
"05","05480","05480001","ANTIOQUIA","MUTATA","BEJUQUILLO","CENTRO POBLADO","-76.5055801241","7.36583387653","","MUNICIPIO","",
"05","05480","05480002","ANTIOQUIA","MUTATA","PAVARANDOCITO","CENTRO POBLADO","-76.5162859595","7.29626687901","","MUNICIPIO","",
"05","05480","05480003","ANTIOQUIA","MUTATA","VILLA ARTEAGA","CENTRO POBLADO","-76.4899353586","7.3560199033","","MUNICIPIO","",
"05","05480","05480004","ANTIOQUIA","MUTATA","PAVARANDO GRANDE","CENTRO POBLADO","-76.5566600848","7.27782732727","","MUNICIPIO","",
"05","05480","05480006","ANTIOQUIA","MUTATA","CAUCHERAS","CENTRO POBLADO","-76.4885461732","7.32817099859","","MUNICIPIO","",
"05","05483","05483000","ANTIOQUIA","NARINO","NARINO","CABECERA MUNICIPAL","-75.1762613179","5.61077458468","","MUNICIPIO","",
"05","05483","05483001","ANTIOQUIA","NARINO","PUERTO VENUS","CENTRO POBLADO","-75.1933688442","5.5213764074","","MUNICIPIO","",
"05","05490","05490000","ANTIOQUIA","NECOCLI","NECOCLI","CABECERA MUNICIPAL","-76.7845744975","8.42613598349","","MUNICIPIO","",
"05","05490","05490001","ANTIOQUIA","NECOCLI","EL TOTUMO","CENTRO POBLADO","-76.7470819826","8.32809923339","","MUNICIPIO","",
"05","05490","05490002","ANTIOQUIA","NECOCLI","MULATOS","CENTRO POBLADO","-76.7173994979","8.63237763332","","MUNICIPIO","",
"05","05490","05490003","ANTIOQUIA","NECOCLI","PUEBLO NUEVO","CENTRO POBLADO","-76.6440534844","8.41429151464","","MUNICIPIO","",
"05","05490","05490004","ANTIOQUIA","NECOCLI","ZAPATA","CENTRO POBLADO","-76.6370860813","8.68472933609","","MUNICIPIO","",
"05","05490","05490005","ANTIOQUIA","NECOCLI","CARIBIA","CENTRO POBLADO","-76.6710920765","8.50177379063","","MUNICIPIO","",
"05","05490","05490006","ANTIOQUIA","NECOCLI","VEREDA CASA BLANCA","CENTRO POBLADO","-76.7553873171","8.36994780345","","MUNICIPIO","",
"05","05490","05490007","ANTIOQUIA","NECOCLI","VEREDA EL BOBAL","CENTRO POBLADO","-76.7550937568","8.41313028663","","MUNICIPIO","",
"05","05490","05490008","ANTIOQUIA","NECOCLI","LAS CHANGAS","CENTRO POBLADO","-76.5740115711","8.54753615087","","MUNICIPIO","",
"05","05490","05490009","ANTIOQUIA","NECOCLI","EL MELLITO","CENTRO POBLADO","-76.670333296","8.54721586992","","MUNICIPIO","",
"05","05490","05490010","ANTIOQUIA","NECOCLI","BRISAS DEL RIO","CENTRO POBLADO","-76.6302981001","8.41482093924","","MUNICIPIO","",
"05","05490","05490011","ANTIOQUIA","NECOCLI","CARLOS ARRIBA","CENTRO POBLADO","-76.7334744388","8.38821058805","","MUNICIPIO","",
"05","05490","05490012","ANTIOQUIA","NECOCLI","EL VOLAO","CENTRO POBLADO","-76.558279726","8.54548100574","","MUNICIPIO","",
"05","05490","05490013","ANTIOQUIA","NECOCLI","LA COMARCA","CENTRO POBLADO","-76.6376944933","8.44590709214","","MUNICIPIO","",
"05","05490","05490014","ANTIOQUIA","NECOCLI","LOMA DE PIEDRA","CENTRO POBLADO","-76.6524264991","8.4263848259","","MUNICIPIO","",
"05","05490","05490015","ANTIOQUIA","NECOCLI","MELLO VILLAVICENCIO","CENTRO POBLADO","-76.5637068423","8.45822255483","","MUNICIPIO","",
"05","05490","05490016","ANTIOQUIA","NECOCLI","TULAPITA","CENTRO POBLADO","-76.6167896777","8.36881482764","","MUNICIPIO","",
"05","05490","05490018","ANTIOQUIA","NECOCLI","VALE PAVA","CENTRO POBLADO","-76.7354700319","8.46710881291","","MUNICIPIO","",
"05","05495","05495000","ANTIOQUIA","NECHI","NECHI","CABECERA MUNICIPAL","-74.7764701215","8.09412866101","","MUNICIPIO","",
"05","05495","05495001","ANTIOQUIA","NECHI","BIJAGUAL","CENTRO POBLADO","-74.8088981483","7.85618228928","","MUNICIPIO","",
"05","05495","05495002","ANTIOQUIA","NECHI","COLORADO","CENTRO POBLADO","-74.8753701542","8.05661555886","","MUNICIPIO","",
"05","05495","05495003","ANTIOQUIA","NECHI","LA CONCHA","CENTRO POBLADO","-74.8682041493","7.94838320102","","MUNICIPIO","",
"05","05495","05495004","ANTIOQUIA","NECHI","LAS FLORES","CENTRO POBLADO","-74.7583821759","8.09970852083","","MUNICIPIO","",
"05","05495","05495005","ANTIOQUIA","NECHI","CARGUEROS","CENTRO POBLADO","-74.8097105608","7.88682566637","","MUNICIPIO","",
"05","05501","05501000","ANTIOQUIA","OLAYA","OLAYA","CABECERA MUNICIPAL","-75.8122987303","6.62752573822","","MUNICIPIO","",
"05","05501","05501001","ANTIOQUIA","OLAYA","LLANADAS","CENTRO POBLADO","-75.7639269925","6.61210114026","","MUNICIPIO","",
"05","05501","05501002","ANTIOQUIA","OLAYA","SUCRE","CENTRO POBLADO","-75.7962155021","6.59476188475","","MUNICIPIO","",
"05","05501","05501004","ANTIOQUIA","OLAYA","QUEBRADA SECA","CENTRO POBLADO","-75.7921711376","6.5767822562","","MUNICIPIO","",
"05","05541","05541000","ANTIOQUIA","PENOL","PENOL","CABECERA MUNICIPAL","-75.2428217137","6.2194505492","","MUNICIPIO","",
"05","05543","05543000","ANTIOQUIA","PEQUE","PEQUE","CABECERA MUNICIPAL","-75.9103455573","7.02101791754","","MUNICIPIO","",
"05","05543","05543001","ANTIOQUIA","PEQUE","BARBACOAS","CENTRO POBLADO","-75.8291302394","6.92589039423","","MUNICIPIO","",
"05","05543","05543003","ANTIOQUIA","PEQUE","LOS LLANOS","CENTRO POBLADO","-75.9051219423","7.06572051489","","MUNICIPIO","",
"05","05576","05576000","ANTIOQUIA","PUEBLORRICO","PUEBLORRICO","CABECERA MUNICIPAL","-75.8407735524","5.7917860324","","MUNICIPIO","",
"05","05579","05579000","ANTIOQUIA","PUERTO BERRIO","PUERTO BERRIO","CABECERA MUNICIPAL","-74.4099455275","6.48704114044","","MUNICIPIO","",
"05","05579","05579001","ANTIOQUIA","PUERTO BERRIO","PUERTO MURILLO","CENTRO POBLADO","-74.3942005262","6.60480795772","","MUNICIPIO","",
"05","05579","05579002","ANTIOQUIA","PUERTO BERRIO","VIRGINIAS","CENTRO POBLADO","-74.6816115935","6.39094023231","","MUNICIPIO","",
"05","05579","05579003","ANTIOQUIA","PUERTO BERRIO","CABANAS","CENTRO POBLADO","-74.6259648611","6.39240146156","","MUNICIPIO","",
"05","05579","05579004","ANTIOQUIA","PUERTO BERRIO","EL BRASIL","CENTRO POBLADO","-74.6077987662","6.48088603736","","MUNICIPIO","",
"05","05579","05579005","ANTIOQUIA","PUERTO BERRIO","LA CRISTALINA","CENTRO POBLADO","-74.577192461","6.41080395134","","MUNICIPIO","",
"05","05579","05579009","ANTIOQUIA","PUERTO BERRIO","MALENA","CENTRO POBLADO","-74.4915258038","6.44062173461","","MUNICIPIO","",
"05","05579","05579010","ANTIOQUIA","PUERTO BERRIO","CALERA","CENTRO POBLADO","-74.5372417572","6.43341285542","","MUNICIPIO","",
"05","05579","05579011","ANTIOQUIA","PUERTO BERRIO","BODEGAS","CENTRO POBLADO","-74.4088325481","6.71568830637","","MUNICIPIO","",
"05","05579","05579012","ANTIOQUIA","PUERTO BERRIO","DORADO - CALAMAR","CENTRO POBLADO","-74.6521148952","6.44468134357","","MUNICIPIO","",
"05","05579","05579013","ANTIOQUIA","PUERTO BERRIO","LA CARLOTA","CENTRO POBLADO","-74.5715928475","6.49222566548","","MUNICIPIO","",
"05","05579","05579014","ANTIOQUIA","PUERTO BERRIO","MINAS DEL VAPOR","CENTRO POBLADO","-74.6278849191","6.45796592289","","MUNICIPIO","",
"05","05579","05579015","ANTIOQUIA","PUERTO BERRIO","SANTA MARTINA","CENTRO POBLADO","-74.4306652392","6.65746107907","","MUNICIPIO","",
"05","05585","05585000","ANTIOQUIA","PUERTO NARE","PUERTO NARE","CABECERA MUNICIPAL","-74.5830120144","6.18602482798","","MUNICIPIO","",
"05","05585","05585001","ANTIOQUIA","PUERTO NARE","ARABIA","CENTRO POBLADO","-74.7661689855","6.15382001198","","MUNICIPIO","",
"05","05585","05585002","ANTIOQUIA","PUERTO NARE","LOS DELIRIOS","CENTRO POBLADO","-74.7551982647","6.08074200004","","MUNICIPIO","",
"05","05585","05585003","ANTIOQUIA","PUERTO NARE","LA SIERRA","CENTRO POBLADO","-74.5716887665","6.21948108928","","MUNICIPIO","",
"05","05585","05585004","ANTIOQUIA","PUERTO NARE","LA UNION","CENTRO POBLADO","-74.7021921765","6.18475995761","","MUNICIPIO","",
"05","05585","05585006","ANTIOQUIA","PUERTO NARE","LA PESCA","CENTRO POBLADO","-74.5911340796","6.20596002424","","MUNICIPIO","",
"05","05585","05585008","ANTIOQUIA","PUERTO NARE","LAS ANGELITAS","CENTRO POBLADO","-74.5841115624","6.04725036661","","MUNICIPIO","",
"05","05585","05585009","ANTIOQUIA","PUERTO NARE","LA CLARA","CENTRO POBLADO","-74.704580105","6.20789738695","","MUNICIPIO","",
"05","05585","05585010","ANTIOQUIA","PUERTO NARE","EL PRODIGIO","CENTRO POBLADO","-74.8082087236","6.06339333763","","MUNICIPIO","",
"05","05591","05591000","ANTIOQUIA","PUERTO TRIUNFO","PUERTO TRIUNFO","CABECERA MUNICIPAL","-74.6412629307","5.87121295851","","MUNICIPIO","",
"05","05591","05591002","ANTIOQUIA","PUERTO TRIUNFO","PUERTO PERALES NUEVO","CENTRO POBLADO","-74.587459858","5.98850093897","","MUNICIPIO","",
"05","05591","05591003","ANTIOQUIA","PUERTO TRIUNFO","ESTACION COCORNA","CENTRO POBLADO","-74.6391869537","6.03360362221","","MUNICIPIO","",
"05","05591","05591004","ANTIOQUIA","PUERTO TRIUNFO","DORADAL","CENTRO POBLADO","-74.7352812105","5.89990656494","","MUNICIPIO","",
"05","05591","05591005","ANTIOQUIA","PUERTO TRIUNFO","LA MERCEDES","CENTRO POBLADO","-74.773136787","5.92859888713","","MUNICIPIO","",
"05","05591","05591007","ANTIOQUIA","PUERTO TRIUNFO","ESTACION PITA","CENTRO POBLADO","-74.6336627979","5.95394540486","","MUNICIPIO","",
"05","05591","05591008","ANTIOQUIA","PUERTO TRIUNFO","LA FLORIDA","CENTRO POBLADO","-74.8106849286","5.92896394533","","MUNICIPIO","",
"05","05591","05591009","ANTIOQUIA","PUERTO TRIUNFO","SANTIAGO BERRIO","CENTRO POBLADO","-74.6428863455","5.90414116848","","MUNICIPIO","",
"05","05591","05591010","ANTIOQUIA","PUERTO TRIUNFO","EL ALTO DEL POLLO","CENTRO POBLADO","-74.7710661187","5.90137217389","","MUNICIPIO","",
"05","05591","05591011","ANTIOQUIA","PUERTO TRIUNFO","TRES RANCHOS","CENTRO POBLADO","-74.797141036","5.91679714867","","MUNICIPIO","",
"05","05604","05604000","ANTIOQUIA","REMEDIOS","REMEDIOS","CABECERA MUNICIPAL","-74.695944258","7.0260940527","","MUNICIPIO","",
"05","05604","05604001","ANTIOQUIA","REMEDIOS","LA CRUZADA","CENTRO POBLADO","-74.7128712454","7.07360380197","","MUNICIPIO","",
"05","05604","05604003","ANTIOQUIA","REMEDIOS","SANTA ISABEL","CENTRO POBLADO","-74.7427116502","6.94515423038","","MUNICIPIO","",
"05","05604","05604005","ANTIOQUIA","REMEDIOS","OTU","CENTRO POBLADO","-74.7170535228","7.01176052753","","MUNICIPIO","",
"05","05604","05604007","ANTIOQUIA","REMEDIOS","CANAVERAL","CENTRO POBLADO","-74.591737397","7.17452937323","","MUNICIPIO","",
"05","05604","05604008","ANTIOQUIA","REMEDIOS","MARTANA","CENTRO POBLADO","-74.6769038467","7.00118479614","","MUNICIPIO","",
"05","05604","05604009","ANTIOQUIA","REMEDIOS","RIO BAGRE","CENTRO POBLADO","-74.6301688238","7.15622812823","","MUNICIPIO","",
"05","05604","05604010","ANTIOQUIA","REMEDIOS","CAMPO VIJAO","CENTRO POBLADO","-74.3613235228","6.91317181133","","MUNICIPIO","",
"05","05604","05604011","ANTIOQUIA","REMEDIOS","CHORRO DE LAGRIMAS","CENTRO POBLADO","-74.463899242","6.799645713","","MUNICIPIO","",
"05","05607","05607000","ANTIOQUIA","RETIRO","RETIRO","CABECERA MUNICIPAL","-75.5013751615","6.06337995392","","MUNICIPIO","",
"05","05607","05607003","ANTIOQUIA","RETIRO","ALTO DE CARRIZALES","CENTRO POBLADO","-75.519304321","6.14015134211","","MUNICIPIO","",
"05","05607","05607004","ANTIOQUIA","RETIRO","DON DIEGO","CENTRO POBLADO","-75.480331005","6.08918357186","","MUNICIPIO","",
"05","05607","05607005","ANTIOQUIA","RETIRO","EL CHUSCAL LA CAMPANITA","CENTRO POBLADO","-75.4520239802","6.0527734945","","MUNICIPIO","",
"05","05607","05607007","ANTIOQUIA","RETIRO","LOS SALADOS","CENTRO POBLADO","-75.5000394902","6.11852453098","","MUNICIPIO","",
"05","05607","05607009","ANTIOQUIA","RETIRO","EL PORTENTO","CENTRO POBLADO","-75.4685833841","6.07222154689","","MUNICIPIO","",
"05","05607","05607013","ANTIOQUIA","RETIRO","CARRIZALES LA BORRASCOSA","CENTRO POBLADO","-75.5116969046","6.13843153709","","MUNICIPIO","",
"05","05615","05615000","ANTIOQUIA","RIONEGRO","RIONEGRO","CABECERA MUNICIPAL","-75.3767693823","6.14722409002","","MUNICIPIO","",
"05","05615","05615002","ANTIOQUIA","RIONEGRO","EL TABLAZO","CENTRO POBLADO","-75.4486965165","6.14315136175","","MUNICIPIO","",
"05","05615","05615009","ANTIOQUIA","RIONEGRO","CABECERAS DE LLANO GRANDE","CENTRO POBLADO","-75.4255976258","6.10086739571","","MUNICIPIO","",
"05","05615","05615013","ANTIOQUIA","RIONEGRO","PONTEZUELA","CENTRO POBLADO","-75.4240969199","6.08014815791","","MUNICIPIO","",
"05","05615","05615014","ANTIOQUIA","RIONEGRO","ALTO BONITO","CENTRO POBLADO","-75.3848546508","6.16298663612","","MUNICIPIO","",
"05","05615","05615017","ANTIOQUIA","RIONEGRO","LA MOSCA","CENTRO POBLADO","-75.3818474564","6.20182009772","","MUNICIPIO","",
"05","05615","05615025","ANTIOQUIA","RIONEGRO","BARRO BLANCO","CENTRO POBLADO","-75.406818598","6.14921448756","","MUNICIPIO","",
"05","05615","05615026","ANTIOQUIA","RIONEGRO","CONDOMINIO CAMPESTRE LAGO GRANDE","CENTRO POBLADO","-75.4441111558","6.12415733299","","MUNICIPIO","",
"05","05615","05615027","ANTIOQUIA","RIONEGRO","CONDOMINIO EL REMANSO","CENTRO POBLADO","-75.3996270344","6.13332415499","","MUNICIPIO","",
"05","05615","05615028","ANTIOQUIA","RIONEGRO","CONDOMINIO SIERRAS DE MAYORI","CENTRO POBLADO","-75.4406316815","6.16165956504","","MUNICIPIO","",
"05","05615","05615029","ANTIOQUIA","RIONEGRO","CONDOMINIO VILLAS DE LLANO GRANDE","CENTRO POBLADO","-75.3941530283","6.13554189484","","MUNICIPIO","",
"05","05615","05615030","ANTIOQUIA","RIONEGRO","GALICIA PARTE ALTA","CENTRO POBLADO","-75.3598176573","6.1943972905","","MUNICIPIO","",
"05","05615","05615031","ANTIOQUIA","RIONEGRO","GALICIA PARTE BAJA","CENTRO POBLADO","-75.3661020235","6.18547802579","","MUNICIPIO","",
"05","05615","05615032","ANTIOQUIA","RIONEGRO","JAMAICA PARCELACION CAMPESTRE","CENTRO POBLADO","-75.4427525734","6.1826630021","","MUNICIPIO","",
"05","05615","05615033","ANTIOQUIA","RIONEGRO","PARCELACION AGUA LUNA DE ORIENTE","CENTRO POBLADO","-75.4196169139","6.13056195477","","MUNICIPIO","",
"05","05615","05615034","ANTIOQUIA","RIONEGRO","PARCELACION ANDALUCIA","CENTRO POBLADO","-75.4298155173","6.1326220021","","MUNICIPIO","",
"05","05615","05615035","ANTIOQUIA","RIONEGRO","PARCELACION CAMELOT","CENTRO POBLADO","-75.40610286","6.11766471975","","MUNICIPIO","",
"05","05615","05615036","ANTIOQUIA","RIONEGRO","PARCELACION COCUYO","CENTRO POBLADO","-75.4152808254","6.11384418386","","MUNICIPIO","",
"05","05615","05615037","ANTIOQUIA","RIONEGRO","PARCELACION COLINAS DE PAIMADO","CENTRO POBLADO","-75.4382541528","6.14707553551","","MUNICIPIO","",
"05","05615","05615039","ANTIOQUIA","RIONEGRO","PARCELACION LA QUERENCIA","CENTRO POBLADO","-75.4481567866","6.16880946219","","MUNICIPIO","",
"05","05615","05615043","ANTIOQUIA","RIONEGRO","PARCELACION SANTA MARIA DEL LLANO","CENTRO POBLADO","-75.3992810202","6.12872265952","","MUNICIPIO","",
"05","05615","05615045","ANTIOQUIA","RIONEGRO","PARCELACION TORRE MOLINOS","CENTRO POBLADO","-75.4358205172","6.13749116728","","MUNICIPIO","",
"05","05615","05615046","ANTIOQUIA","RIONEGRO","PARCELACION TOSCANA","CENTRO POBLADO","-75.4084546959","6.09973504404","","MUNICIPIO","",
"05","05615","05615047","ANTIOQUIA","RIONEGRO","PARCELACION VEGAS DE GUADALCANAL","CENTRO POBLADO","-75.4019125291","6.14534957732","","MUNICIPIO","",
"05","05628","05628000","ANTIOQUIA","SABANALARGA","SABANALARGA","CABECERA MUNICIPAL","-75.8166460917","6.85002588958","","MUNICIPIO","",
"05","05628","05628001","ANTIOQUIA","SABANALARGA","EL JUNCO","CENTRO POBLADO","-75.8250359211","6.80660843963","","MUNICIPIO","",
"05","05628","05628002","ANTIOQUIA","SABANALARGA","EL ORO","CENTRO POBLADO","-75.7552289682","6.93201925958","","MUNICIPIO","",
"05","05628","05628004","ANTIOQUIA","SABANALARGA","EL SOCORRO","CENTRO POBLADO","-75.7464699807","6.90531161974","","MUNICIPIO","",
"05","05628","05628007","ANTIOQUIA","SABANALARGA","MEMBRILLAL","CENTRO POBLADO","-75.8059595459","6.89447253088","","MUNICIPIO","",
"05","05631","05631000","ANTIOQUIA","SABANETA","SABANETA","CABECERA MUNICIPAL","-75.6155852932","6.15097018093","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRA",
"05","05631","05631001","ANTIOQUIA","SABANETA","MARIA AUXILIADORA","CENTRO POBLADO","-75.5999253984","6.14994758611","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRA",
"05","05631","05631002","ANTIOQUIA","SABANETA","CANAVERALEJO","CENTRO POBLADO","-75.6211968173","6.14039021284","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRA",
"05","05631","05631006","ANTIOQUIA","SABANETA","SAN ISIDRO","CENTRO POBLADO","-75.6090459476","6.1410243374","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRA",
"05","05631","05631007","ANTIOQUIA","SABANETA","LA INMACULADA","CENTRO POBLADO","-75.6108295209","6.14184948337","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRA",
"05","05631","05631008","ANTIOQUIA","SABANETA","PAN DE AZUCAR","CENTRO POBLADO","-75.630597615","6.1398729237","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRA",
"05","05631","05631009","ANTIOQUIA","SABANETA","LA DOCTORA","CENTRO POBLADO","-75.6112072883","6.137581488","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRA",
"05","05631","05631010","ANTIOQUIA","SABANETA","LAS LOMITAS","CENTRO POBLADO","-75.6020809034","6.14244281738","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRA",
"05","05631","05631013","ANTIOQUIA","SABANETA","LOMA DE LOS HENAO","CENTRO POBLADO","-75.6089678523","6.13396007909","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRA",
"05","05642","05642000","ANTIOQUIA","SALGAR","SALGAR","CABECERA MUNICIPAL","-75.9820485436","5.96564031015","","MUNICIPIO","",
"05","05642","05642001","ANTIOQUIA","SALGAR","EL CONCILIO","CENTRO POBLADO","-75.9344140647","5.95878772527","","MUNICIPIO","",
"05","05642","05642002","ANTIOQUIA","SALGAR","LA CAMARA","CENTRO POBLADO","-75.9838018978","6.0280845008","","MUNICIPIO","",
"05","05642","05642003","ANTIOQUIA","SALGAR","LA MARGARITA","CENTRO POBLADO","-76.0062816584","5.95900667692","","MUNICIPIO","",
"05","05642","05642010","ANTIOQUIA","SALGAR","PENALISA","CENTRO POBLADO","-75.8595262238","5.93415301195","","MUNICIPIO","",
"05","05647","05647000","ANTIOQUIA","SAN ANDRES DE CUERQUIA","SAN ANDRES DE CUERQUIA","CABECERA MUNICIPAL","-75.6747325261","6.9168085123","","MUNICIPIO","",
"05","05649","05649000","ANTIOQUIA","SAN CARLOS","SAN CARLOS","CABECERA MUNICIPAL","-74.9879525625","6.18799156886","","MUNICIPIO","",
"05","05649","05649001","ANTIOQUIA","SAN CARLOS","EL JORDAN","CENTRO POBLADO","-74.8302005758","6.25267805535","","MUNICIPIO","",
"05","05649","05649002","ANTIOQUIA","SAN CARLOS","SAMANA","CENTRO POBLADO","-74.8334890701","6.12984329573","","MUNICIPIO","",
"05","05649","05649005","ANTIOQUIA","SAN CARLOS","PUERTO GARZA","CENTRO POBLADO","-74.7558190577","6.20613024701","","MUNICIPIO","",
"05","05649","05649012","ANTIOQUIA","SAN CARLOS","DOS QUEBRADAS","CENTRO POBLADO","-75.0340940652","6.16549458001","","MUNICIPIO","",
"05","05649","05649013","ANTIOQUIA","SAN CARLOS","LA HONDITA","CENTRO POBLADO","-75.0685356507","6.14134975888","","MUNICIPIO","",
"05","05649","05649014","ANTIOQUIA","SAN CARLOS","VALLEJUELO","CENTRO POBLADO","-75.022383991","6.19996181419","","MUNICIPIO","",
"05","05652","05652000","ANTIOQUIA","SAN FRANCISCO","SAN FRANCISCO","CABECERA MUNICIPAL","-75.1026869656","5.96407913115","","MUNICIPIO","",
"05","05652","05652001","ANTIOQUIA","SAN FRANCISCO","AQUITANIA","CENTRO POBLADO","-74.9691761004","5.83964314212","","MUNICIPIO","",
"05","05652","05652008","ANTIOQUIA","SAN FRANCISCO","PAILANIA","CENTRO POBLADO","-75.1151743724","5.97463178863","","MUNICIPIO","",
"05","05652","05652010","ANTIOQUIA","SAN FRANCISCO","RIO CLARO","CENTRO POBLADO","-74.8561142968","5.90583028594","","MUNICIPIO","",
"05","05656","05656000","ANTIOQUIA","SAN JERONIMO","SAN JERONIMO","CABECERA MUNICIPAL","-75.7270005793","6.44806660759","","MUNICIPIO","",
"05","05656","05656006","ANTIOQUIA","SAN JERONIMO","MESTIZAL","CENTRO POBLADO","-75.720457689","6.376566569","","MUNICIPIO","",
"05","05656","05656007","ANTIOQUIA","SAN JERONIMO","POLEAL","CENTRO POBLADO","-75.665318762","6.45587097","","MUNICIPIO","",
"05","05656","05656011","ANTIOQUIA","SAN JERONIMO","EL POMAR","CENTRO POBLADO","-75.701807217","6.380344972","","MUNICIPIO","",
"05","05658","05658000","ANTIOQUIA","SAN JOSE DE LA MONTANA","SAN JOSE DE LA MONTANA","CABECERA MUNICIPAL","-75.6833516268","6.85009029903","","MUNICIPIO","",
